job_id,company_name,job_title,job_description,posting_date,location,job_url,employment_type,job_category,seniority_level,tech_stack_tags,countries,remote_policy,salary_min,salary_max,salary_currency,salary_period,first_seen,last_seen,weeks_observed,observed_dates,job_status,scraped_date,company_industry,source
nvidia_530879ab996d02b1,NVIDIA,"Senior Solutions Architect, Financial Services Banking",,2026-08-20,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-NY-Remote/Senior-Solutions-Architect--Financial-Services-Banking_JR2023237,,,,[],[],,,,,,2026-08-20,2026-08-20,1,"[""2026-08-20""]",closed,2026-08-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_53d982aa59468124,NVIDIA,"Senior Solutions Architect, CSP System",,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/China-Shanghai/Senior-Solutions-Architect--CSP-System_JR2023079,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_5475664e54557c6c,NVIDIA,GPU Verification Engineer - New College Grad 2026,,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-MA-Westford/GPU-Verification-Engineer---New-College-Grad-2026_JR2023187,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_558efd700bf22289,NVIDIA,SOC Verification Engineer,,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/India-Bengaluru/SOC-Verification-Engineer_JR2023239,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_560f89fe0b3bd62b,NVIDIA,Senior Compiler Engineer - Backend GPU,,2026-08-20,6 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Compiler-Engineer---Backend-GPU_JR2014033-1,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_566bf36c3244ef9f,NVIDIA,"Senior Technical Program Manager, NVIS Agentic AI",,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Raanana/Senior-Technical-Program-Manager--NVIS-Agentic-AI_JR2022668,,,,[],[],,,,,,2026-08-20,2026-08-20,1,"[""2026-08-20""]",closed,2026-08-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_5761a4b18c9a7978,NVIDIA,"Senior Account Manager, CSP - Networking",,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Remote/Senior-Account-Manager--CSP---Networking_JR2023238,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_5cf9c3e62849e437,NVIDIA,Senior Developer Relations Manager — Security and AI Software,,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Developer-Relations-Manager---Security-and-AI-Software_JR2023189-1,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_5f1e6f662c5cd0ba,NVIDIA,"Senior Solutions Architect, Infiniband and Networking Ethernet",,2026-08-20,"Czechia, Remote",https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Czechia-Remote/Senior-Solutions-Architect--Infiniband-and-Networking-Ethernet_JR2023307,,,,[],[],,,,,,2026-08-20,2026-08-27,2,"[""2026-08-20"", ""2026-08-27""]",closed,2026-08-27,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_61e1f184993b0cd7,NVIDIA,"Senior Software Engineer, Cloud Platform",,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Senior-Software-Engineer--Cloud-Platform_JR2022909,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_6460ed8ff7490506,NVIDIA,"Senior DevTech Compute Engineer, Compression and Data Processing",,2026-08-20,4 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-DevTech-Compute-Engineer--Compression-and-Data-Processing_JR2023439,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_6504306615a33a77,NVIDIA,Senior High Speed SerDes Validation Engineer,,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Taiwan-Hsinchu/Senior-High-Speed-SerDes-Validation-Engineer_JR2022675,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_669e2da106d86412,NVIDIA,Deep Learning Compiler Engineer,,2026-08-20,6 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Deep-Learning-Compiler-Engineer_JR2020416,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_6991ea4f57f5d521,NVIDIA,Infrastructure Solutions Architect - OEM Deployment,,2026-08-20,4 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Infrastructure-Solutions-Architect---OEM-Deployment_JR2023296,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_6ea063094077b6c3,NVIDIA,Physical Design STA CAD Engineer,,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Yokneam/Physical-Design-STA-CAD-Engineer_JR2023081,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_7262152441ca2ba1,NVIDIA,"Principal Process Architect, Automotive Software",,2026-08-20,6 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-Process-Architect--Automotive-Software_JR2023383,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_737d875c7f5b9626,NVIDIA,Solutions Architect - NVIDIA AI Cloud Partners and Datacentre Infrastructure,,2026-08-20,4 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/France-Courbevoie/Solutions-Architect---NVIDIA-AI-Cloud-Partners-and-Datacentre-Infrastructure_JR2022821,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_7be6d23de92a6ef9,NVIDIA,"Senior Solutions Architect, NVIDIA Cloud Partner Operations",,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Solutions-Architect--NVIDIA-Cloud-Partner-Operations_JR2022978,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_824a0b64595319a7,NVIDIA,"Software Engineering Intern, Test Automation — Autonomous Vehicles",,2026-08-20,"Germany, Munich",https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Germany-Munich/Software-Engineering-Intern--Test-Automation---Autonomous-Vehicles_JR2023302,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_89b886cca4a05e6e,NVIDIA,Deep Learning Performance Architect,,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/China-Shanghai/Deep-Learning-Performance-Architect_JR2022306,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_8ab02c21cedae517,NVIDIA,"Manager, DFT - Post Silicon",,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Tel-Aviv/Manager--DFT---Post-Silicon_JR2023089-1,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_8c9f9094329d9688,NVIDIA,"Senior Software Engineer, AI Agent Platforms",,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Yokneam/Senior-Software-Engineer--AI-Agent-Platforms_JR2021522,,,,[],[],,,,,,2026-08-20,2026-08-20,1,"[""2026-08-20""]",closed,2026-08-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_8dd8e14e39dccdb2,NVIDIA,Internal Auditor - Operations,,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Internal-Auditor---Operations_JR2022650,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_90d7c05e0ef5650b,NVIDIA,Senior Platform Software Engineer - Platform Architect,,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/India-Bengaluru/Senior-Platform-Software-Engineer---Platform-Architect_JR2022251,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_910510439f74aa17,NVIDIA,HPC Engineer,,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Singapore-Singapore-Suntec-Tower/HPC-Engineer_JR2023451,,,,[],[],,,,,,2026-08-20,2026-08-20,1,"[""2026-08-20""]",closed,2026-08-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_92c96b082bdafc8a,NVIDIA,Senior Localization and Planning Engineer - Autonomous Vehicles,,2026-08-20,4 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Localization-and-Planning-Engineer---Autonomous-Vehicles_JR2022858,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_98296cf6f915da9b,NVIDIA,"Director, Product Marketing - NVIDIA Retail AI",,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Director--Product-Marketing---NVIDIA-Retail-AI_JR2021824,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_9a180b2c832e3adb,NVIDIA,Senior Applied Research Scientist – GPU Native Numerical Algorithms,,2026-08-20,4 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Remote/Senior-Applied-Research-Scientist---GPU-Native-Numerical-Algorithms_JR2023075,,,,[],[],,,,,,2026-08-20,2026-08-27,2,"[""2026-08-20"", ""2026-08-27""]",closed,2026-08-27,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_9c84170a1cfc2ad1,NVIDIA,Senior Deep Learning Compiler Engineer - XLA,,2026-08-20,6 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Deep-Learning-Compiler-Engineer---XLA_JR2019844,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_9de97b6ab8d75b2d,NVIDIA,"Senior Site Reliability Engineer, BCM - DGX Cloud",,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Site-Reliability-Engineer--BCM---DGX-Cloud_JR2023431,,,,[],[],,,,,,2026-08-20,2026-08-20,1,"[""2026-08-20""]",closed,2026-08-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_9fb29db164f38423,NVIDIA,"Senior Data Infrastructure Engineer, AI Performance",,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/China-Shanghai/Senior-Data-Infrastructure-Engineer--AI-Performance_JR2022970,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_a2e69c30c0a935d9,NVIDIA,Senior Deep Learning Algorithm Engineer,,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Deep-Learning-Algorithm-Engineer_JR2022994,,,,[],[],,,,,,2026-08-20,2026-08-27,2,"[""2026-08-20"", ""2026-08-27""]",closed,2026-08-27,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_a8421758bb7c2429,NVIDIA,Senior Performance Engineer,,2026-08-20,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/UK-Remote/Senior-Performance-Engineer_JR2021541,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_ad56c9c6040fce93,NVIDIA,Senior Software Engineer - AI Networking,,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/China-Shanghai/Senior-Software-Engineer---AI-Networking_JR2023361,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_adb3f2774c6e24c3,NVIDIA,Developer Technology Engineer – AI,,2026-08-20,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/China-Shanghai/Developer-Technology-Engineer---AI_JR2023452,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_ae3d2b19ccb65ba1,NVIDIA,"Developer Relations Manager, cuOpt and Graph Optimization",,2026-08-20,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/China-Shanghai/Developer-Relations-Manager--cuOpt-and-Graph-Optimization_JR2019483,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_afabe1f717f52c65,NVIDIA,"Senior Software Engineer, Attestation Services - DGX Cloud",,2026-08-20,5 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer--Attestation-Services---DGX-Cloud_JR2023561,,,,[],[],,,,,,2026-08-20,2026-08-20,1,"[""2026-08-20""]",closed,2026-08-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_b043d0f5704c1bff,NVIDIA,Senior AI Researcher - BioNemo and TAO,,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Vietnam-Hanoi/Senior-AI-Researcher---BioNemo-and-TAO_JR2023022-1,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_ba3f1b9c051d3d53,NVIDIA,Senior Applied Research Scientist – Computational Geometry and Meshing,,2026-08-20,5 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Remote/Senior-Applied-Research-Scientist---Computational-Geometry-and-Meshing_JR2023090,,,,[],[],,,,,,2026-08-20,2026-08-20,1,"[""2026-08-20""]",closed,2026-08-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_bab40d1b032262f3,NVIDIA,Senior ASIC Design Verification Infrastructure and Tools Engineer – GPU,,2026-08-20,5 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-ASIC-Design-Verification-Infrastructure-and-Tools-Engineer---GPU_JR2022848,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_bad4d6b631011db2,NVIDIA,"Technical Program Manager, New Product Deployment Readiness",,2026-08-20,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-TX-Remote/Technical-Program-Manager--New-Product-Deployment-Readiness_JR2023168,,,,[],[],,,,,,2026-08-20,2026-08-20,1,"[""2026-08-20""]",closed,2026-08-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_be60440bc2bdf95f,NVIDIA,"Senior Software Engineer, C++ and CUDA - Analytics and Data Intelligence",,2026-08-20,6 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer--C---and-CUDA---Analytics-and-Data-Intelligence_JR2023072-1,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_bf0e66f8f2b0990e,NVIDIA,Senior System Software Engineer - Boot SW Engineering,,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/India-Hyderabad/Senior-System-Software-Engineer---Boot-SW-Engineer_JR2023304,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_bfcea4d43d69dad3,NVIDIA,GPU Compiler Engineer,,2026-08-20,6 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-TX-Austin/Backend-Compiler-Engineer_JR2017221,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_c274b95ef5ec8fa0,NVIDIA,"Technical Marketing Engineer, Robotics - China",,2026-08-20,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/China-Beijing/Technical-Marketing-Engineer--Robotics--China_JR2023457,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_c91fc943fff77614,NVIDIA,Verification Engineer - New College Grad 2026,,2026-08-20,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Verification-Engineer---New-College-Grad-2026_JR2021016,,,,[],[],,,,,,2026-08-20,2026-08-20,1,"[""2026-08-20""]",closed,2026-08-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_d3adadc4dc9bf2dc,NVIDIA,"Senior HPC DevOps Engineer, NCS",,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Tel-Aviv/Senior-HPC-DevOps-Engineer--NCS_JR2022973,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_d44d4e82fa7fd97d,NVIDIA,Cyber Security Analyst,,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/India-Bengaluru/Cyber-Security-Analyst_JR2018645,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_d6f81cc7a03d3a12,NVIDIA,"Senior Solutions Architect, Agentic AI — Safety and Security",,2026-08-20,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Solutions-Architect--Agentic-AI---Safety-and-Security_JR2023191,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_d7de28ab6a5a4047,NVIDIA,Senior GPU Supercomputer Scheduler Engineer,,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-GPU-Supercomputer-Scheduler-Engineer_JR2013609,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_edf69716573029ed,NVIDIA,"Senior Software Engineer, DGX Cloud Production Engineering",,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer--DGX-Cloud-Production-Engineering_JR2023607-1,,,,[],[],,,,,,2026-08-20,2026-08-20,1,"[""2026-08-20""]",closed,2026-08-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_f17fb3b2fb2657d8,NVIDIA,"Senior DevOps Engineer, AI Agent Platforms",,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Yokneam/Senior-DevOps-Engineer--AI-Agent-Platforms_JR2021704,,,,[],[],,,,,,2026-08-20,2026-08-27,2,"[""2026-08-20"", ""2026-08-27""]",closed,2026-08-27,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_f8e734a48be54dda,NVIDIA,Chip Design Engineer,,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Yokneam/Chip-Design-Engineer_JR2020627,,,,[],[],,,,,,2026-08-20,2026-08-27,2,"[""2026-08-20"", ""2026-08-27""]",closed,2026-08-27,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_ff60238c385cf6d9,NVIDIA,Senior Software Engineer - RDMA and Doca,,2026-08-20,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/China-Shanghai/Senior-Software-Engineer---RDMA-and-Doca_JR2023358-1,,,,[],[],,,,,,2026-08-20,2026-09-02,3,"[""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
